faction_id|faction_name|type|roll|name|legend|description|
QI|Imperial Knights|Warlord Traits||KNIGHT OF MARS|The data-manifolds of House Taranis’ lords are thrice-blessed by the priests of the Red Planet.|<ul><li>Once per battle, after rolling a D6 or a D3 when making an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>, damage roll, <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> or <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> for this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, after any <a href="/wh40k9ed/the-rules/core-rules/#Re-rolls">re-rolls</a> (if any) have been made, you can change the result of one of those dice to be a 6 (or, in the case of a D3, a 3).<br><i><b>Example:</b> After rolling 2D6 to see what the <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge distance</a> is when making a charge roll, you can turn one of the dice into a 6. If you rolled a 4 and a 1, you could change the 1 into a 6 to change its charge distance into 10".</i></li><li>While your army is <a href="/wh40k9ed/factions/imperial-knights/#Code-Chivalric">Virtuous</a>, this <span class="kwb">WARLORD</span> can use the above rule once per turn, instead of once per battle.</li></ul>|
QI|Imperial Knights|Warlord Traits||FIRST KNIGHT|As exemplars of the first rediscovered Noble house, the leaders of Krast constantly strive to uphold a long and glorious history.|<ul><li>Improve this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>’s Weapon Skill characteristic by 1 (to a maximum of 2+).</li><li>At the end of each of your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phases</a>, if your army is <a href="/wh40k9ed/factions/imperial-knights/#Code-Chivalric">Honoured</a>, you can select one <a href="/wh40k9ed/factions/imperial-knights/#Code-Chivalric">Virtuous</a> Chivalric ability from one of your selected Oaths. Until the end of your next Command phase, that Virtuous ability is active for this <span class="kwb">WARLORD</span>. This may mean that different Chivalric abilities are active for this <span class="kwb">WARLORD</span> than are active for other <span class="tooltip01179" data-tooltip-content="#tooltip_content01179" data-tooltip-anchor="#tooltip_content01179"><span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span></span> models in your army.</li></ul>|
QI|Imperial Knights|Warlord Traits||ADAMANTINE KNIGHT|The most accomplished of House Vulker s Knights are fitted with a sub-layer of adamantine weave.|Each time an attack is made against this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1-3 for that attack fails, irrespective of any abilities that the weapon or the model making the attack may have.|
QI|Imperial Knights|Warlord Traits||ECHOES FROM THE PAST|Though this Noble is in exile, they still cling to the vestiges of honour from their former household.|This <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> gains and the <a href="/wh40k9ed/factions/imperial-knights/#Glorified-History">Glorified History</a> Martial Tradition (if it has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword) or the <a href="/wh40k9ed/factions/imperial-knights/#Fealty-to-the-Cog">Fealty to the Cog</a> Martial Tradition (if it has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword) even though they are a <a href="/wh40k9ed/factions/imperial-knights/#The-NOBLE-HOUSEHOLD-Keyword"><span class="kwb">FREEBLADE</span></a>. This <span class="kwb">WARLORD</span> will only gain the Martial Tradition of the selected house, however - it will not gain access to the selected Noble Household Relic, Noble Household Warlord Trait or Noble Household Stratagem. Write down your selected tradition on your <a href="/wh40k9ed/the-rules/core-rules/#Battle-forged-Army-Roster">army roster</a> or <a href="/wh40k9ed/the-rules/narrative-play/#Crusade-Cards">Crusade card</a> when this Warlord Trait is selected.|
AE|Aeldari|Codex Supplement: Altansar|1|MASTER OF RUNE-WARDING|This warlord has become a master of suppressing the manifestations and corrupting influence of the warp.|<ul><li>In your opponent’s <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, if this <span class="kwb">WARLORD</span> has the <span class="tooltip01170" data-tooltip-content="#tooltip_content01170" data-tooltip-anchor="#tooltip_content01170"><span class="kwb">PSYKER</span></span> keyword, this <span class="kwb">WARLORD</span> can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one additional psychic power that phase; otherwise, this <span class="kwb">WARLORD</span> can attempt to deny one psychic power that phase as if it were a <span class="kwb">PSYKER</span>.</li><li>You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch tests</a> taken for this <span class="kwb">WARLORD</span>.</li></ul>|
AE|Aeldari|Codex Supplement: Altansar|2|A BEACON OF LIGHT IN THE DARKNESS|This warlord is an inspiring figure to their fellow Altansari, fully committed to the well-being of their people as well as the destruction of their enemies. 'The warlord’s mere presence encourages warriors around to greater feats of courage and to fight harder.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip01249" data-tooltip-content="#tooltip_content01249" data-tooltip-anchor="#tooltip_content01249"><span class="kwb">ALTANSAR</span></span> unit within 9" of this <span class="kwb">WARLORD</span>. Until the start of your next Command phase:<br><ul><li>If the selected unit is <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">performing an action</a>, it can make ranged attacks without that action failing.</li><li>The selected unit can still perform actions in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a> or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.</li></ul>|
AE|Aeldari|Codex Supplement: Altansar|3|WEAVER OF THE BLADE STORM|This warlord has learnt much from the Altansar schools of thought that emphasise using massed firepower to annihilate the foe, which were formed after countless battles to drive daemons out of the craftworld. As a result, they drill their warriors relentlessly to deliver volley after devastating volley into the enemy.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00729" data-tooltip-content="#tooltip_content00729" data-tooltip-anchor="#tooltip_content00729"><span class="kwb">ALTANSAR</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>. Until the start of your next Command phase, each time a model in the selected unit makes an attack with a <a href="/wh40k9ed/factions/aeldari/#Shuriken-Weapons">shuriken weapon</a>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 automatically wounds the target.|
QT|Chaos Knights|Warlord Traits||BOW TO NONE|This warlord has stared down even the most terrifying daemons of the warp. They are as unwilling to yield or bend the knee before the ineffable as before any other mortal.|<ul><li>This <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> can ignore any or all <a href="/wh40k9ed/the-rules/core-rules/#Modifying-Characteristics">modifiers</a> to their characteristics profile (the only exceptions are characteristics changes incurred as a result of Damage suffered, as shown on this <span class="kwb">WARLORD</span>’s <a href="/wh40k9ed/the-rules/core-rules/#Datasheets-1">datasheet</a>).</li><li>Each time this <span class="kwb">WARLORD</span> makes an attack, you can ignore any or all modifiers to its <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a>, <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> or damage rolls.</li><li>Each time this <span class="kwb">WARLORD</span> <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a> or <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declares a charge</a>, you can ignore any or all modifiers to its <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> or <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a>.</li></ul>|
QT|Chaos Knights|Warlord Traits||STRIKE FIRST, STRIKE OFTEN|The knightly lords of House Lucaris vie with each other for the honour of being the first to spill the blood of the enemy. In battle, they strike with a lightning speed unexpected of such large war machines.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
QT|Chaos Knights|Warlord Traits||MADDENED CRIES (AURA)|The warlords hideously twisted Knight suit broadcasts their deranged rantings as they crash into the enemy line, sending their foes fleeing in terror.|While an enemy unit is within 9" of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>, at the start of each <a href="/wh40k9ed/the-rules/core-rules/#MORALE-PHASE">Morale phase</a>, it must take a <a href="/wh40k9ed/factions/chaos-knights/#Dread-Tests">Dread test</a>. If that test is failed, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
QT|Chaos Knights|Warlord Traits||FAVOUR OF THE DARK MECHANICUM|This warlord has been bionically augmented with a series of mechatendrils that permeate the mechanisms of their Knight suit. If damaged, they can effect simple repairs without breaking their focus.|<ul><li>If this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> is a <span class="tooltip00610" data-tooltip-content="#tooltip_content00610" data-tooltip-anchor="#tooltip_content00610"><span class="kwb">WAR</span> <span class="kwb">DOG-CLASS</span></span> model, add 1 to its Wounds characteristic.</li><li>If this <span class="kwb">WARLORD</span> is a <span class="tooltip01862" data-tooltip-content="#tooltip_content01862" data-tooltip-anchor="#tooltip_content01862"><span class="kwb">TITANIC</span></span> model, add 2 to its Wounds characteristic.</li><li>At the start of each of your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phases</a>, this <span class="kwb">WARLORD</span> regains D3 lost wounds.</li></ul>|
QT|Chaos Knights|Warlord Traits||DREAD HUNTER|This warlord has hunted the most abhorrent daemonic prey, lining up the perfect aim before unleashing the killing shot.|Once per battle, at the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> can make a killing strike. If it does so, select one ranged weapon this <span class="kwb">WARLORD</span> is equipped with. Until the end of the phase, each time an attack is made with that weapon, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> and you add 1 to the Damage characteristic of that attack.|
QT|Chaos Knights|Warlord Traits||LORD OF DREAD|This tyrannical Knight is the epitome of dread power, instilling as much fear in their minions as they do over the enemy, ensuring unwavering obedience.|<ul><li>Add 3" to the range of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span>’s</a> <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">Aura abilities</a> (to a maximum of 12").</li><li>Add 3" to the range of this <span class="kwb">WARLORD</span>’s <a href="/wh40k9ed/factions/chaos-knights/#Dreaded-Abilities">Dreaded abilities</a>.</li></ul>|
SM|Space Marines|Codex Supplement: Castellans of the Rift|1|Hit-and-Run Master|Even when pulling back, this warlord ensures that the enemy pay in blood for every inch of ground they take.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="kwb">CASTELLANS</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">RIFT</span> unit within 9" of this <span class="kwb">WARLORD</span>. Until the end of the turn, that unit is eligible to shoot in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.|
SM|Space Marines|Codex Supplement: Castellans of the Rift|2|Exemplar of the Chapter|This warlord embodies each of the Chapter's ideals; they are a furious fighter in the attack, and nigh impossible to bring down when defending.|<ul><li>Add 1 to the Attacks characteristic of this <span class="kwb">WARLORD</span>.</li><li>Each time an attack is made against this <span class="kwb">WARLORD</span>, an unmodified wound roll of 1-3 always fails, irrespective of any abilities that the weapon or the attacker may have.</li></ul>|
SM|Space Marines|Codex Supplement: Castellans of the Rift|3|Tip of the Sword|This warlord never hesitates in taking the fight directly to the enemy, inspiring warriors around them to do the same.|At the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, select one enemy unit within 12" of and visible to this <span class="kwb">WARLORD</span>. Until the end of the turn:<br><ul><li>Each time a friendly <span class="tooltip01692" data-tooltip-content="#tooltip_content01692" data-tooltip-anchor="#tooltip_content01692"><span class="kwb">CASTELLANS</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">RIFT</span> <span class="kwb">CORE</span></span> unit <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declares a charge</a>, if that enemy unit is one of the targets of that charge, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a>.</li><li>Each time a friendly <span class="kwb">CASTELLANS</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">RIFT</span> <span class="kwb">CORE</span> model makes a melee attack against that enemy unit, add 1 to the Strength characteristic of that attack.</li></ul>|
