datasheet_id|line|button|description|is_index_wargear|
000002451|2|•|This model’s arioch power claws can each be replaced with one of the following: 1 belicosa volcano cannon; 1 macro gatling blaster; 1 mori quake cannon; 1 sunfury plasma annihilator.|false|
000002452|1|•|Any model can be equipped with 1 slugga.|false|
000002452|2|•|Any number of model’s can each have their choppa replaced with one of the following: 1 big choppa; 1 choppa; 1 killsaw; 1 power klaw; 1 power stabba; 1 slugga.|false|
000002453|1|•|This model’s killkannon can be replaced with one of the following: 1 dread killsaw; 1 dread rippa klaw.|false|
000002453|2|•|This model’s dread rippa klaw can be replaced with one of the following: 1 dread killsaw; 1 killkannon.|false|
000002454|1|•|This model may replace its railgun with an ion cannon.|false|
000002454|2|•|This model may take up to two seeker missiles.|false|
000002454|3|•|Instead of being accompanied by two MV1 Gun Drones, this model may take two burst cannons or two smart missile systems.|false|
000002454|4|•|This model’s railgun can be replaced with one of the following: 2 high-yield missile pods; twin swiftstrike burst cannon; twin heavy fusion cannon; twin T’au plasma cannon.|false|
000002455|1|•|Any number of models can each have their lasblaster replaced with one of the following: 1 shardcarbine; 1 shuriken catapult; 1 spar-glaive.|false|
000002455|2|•|For every 5 models in this unit, 1 model can replace its lasblaster with one of the following: 1 Aeldari missile launcher; 1 blaster; 1 dark lance; 1 flamer; 1 fusion gun; 1 shredder; 1 shuriken cannon; 1 splinter cannon.|false|
000002455|3|•|The Corsair Reaver Felarch can be equipped with one of the following: 1 dissonance pistol; 1 void sabre.|false|
000002456|1|•|Any number of models can each have their lasblaster replaced with one of the following: 1 shardcarbine; 1 shuriken catapult; 1 spar-glaive.|false|
000002456|2|•|For every 5 models in this unit, 1 model can replace its lasblaster with one of the following: 1 Aeldari missile launcher; 1 blaster; 1 dark lance; 1 flamer; 1 fusion gun; 1 shredder; 1 shuriken cannon; 1 splinter cannon.|false|
000002456|3|•|The Corsair Reaver Felarch can be equipped with one of the following: 1 dissonance pistol; 1 void sabre.|false|
000002457|1|•|Any number of models can each have their twin shuriken catapult replaced with one of the following: 1 dark lance; 1 dissonance cannon; 1 scatter laser; 1 shuriken cannon; 1 splinter cannon.|false|
000002457|2|•|The Corsair Cloud Dancer Felarch’s brace of pistols can be replaced with one of the following: 1 dissonance pistol; 1 void sabre.|false|
000002461|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002461|2|•|This model can be equipped with 1 of the following: 1 combi-bolter; 1 combi-flamer; 1 combi-melta; 1 combi-plasma.|false|
000002461|3|•|This model can be equipped with 1 havoc launcher.|false|
000002468|1|•|This model’s storm bolter and power fist can be replaced with 2 lightning claws.|false|
000002468|2|•|This model’s storm bolter can be replaced with one of the following: 1 master-crafted power sword; 1 thunder hammer; 1 mace of absolution.|false|
000002468|3|•|This model's power fist can be replaced with one of the following: 1 storm bolter (maximum 1 per model); 1 chainfist; 1 storm shield.|false|
000002472|1|•|This model’s bolt pistol can be replaced with 1 plasma pistol.|false|
000002475|1|•|Any model can be equipped with 1 weapon from the <i><span class="tooltip00487" data-tooltip-content="#tooltip_content00487"><span class="tt">Nob</span> <span class="tt">Weapons</span></span></i> list instead of 1 slugga.|false|
000002475|2|•|Any model can be equipped with 1 weapon from the <i><span class="tooltip00487" data-tooltip-content="#tooltip_content00487"><span class="tt">Nob</span> <span class="tt">Weapons</span></span></i> list instead of 1 choppa.|false|
000002481|1|•|Any number of models can each have their hallowed mace replaced with 1 anointed halberd.|false|
000002481|2|•|The Sacresant Superior’s hallowed mace can be replaced with 1 spear of the faithful.|false|
000002481|3|•|The Sacresant Superior’s bolt pistol can be replaced with 1 weapon from the <i><span class="tooltip00456" data-tooltip-content="#tooltip_content00456"><span class="tt">Pistols</span></span></i> list.|false|
000002483|1|•|Any number of models can each have their 2 storm bolters replaced with 1 Paragon grenade launcher.|false|
000002483|2|•|Any number of models can each have their heavy bolter replaced with one of the following: 1 Ministorum heavy flamer; 1 multi-melta.|false|
000002483|3|•|Any number of models can each have their Paragon war blade replaced with 1 Paragon war mace.|false|
000002484|1|•|This model’s Castigator autocannons can be replaced with 1 Castigator battle cannon.|false|
000002484|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000002484|3|•|This model can be equipped with 1 storm bolter.|false|
000002490|1|•|This model can be equipped with 1 thump gun.|false|
000002491|1|•|This model’s power snappa can be replaced with 1 Beast Snagga klaw.|false|
000002491|2|•|This model can be equipped with 1 grot orderly.|false|
000002493|1|•||false|
000002494|1|•|For every 10 models this unit contains, 1 Beast Snagga Boy’s choppa and slugga can be replaced with 1 thump gun.|false|
000002496|1|•|For every 3 models this unit contains, this unit can be equipped with 1 bomb squig.|false|
000002499|1|•|This model can be equipped with up to 3 additional big shootas.|false|
000002499|2|•|This model can be equipped with a shoutin’ pole.|false|
000002501|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000002501|2|•|This model can be equipped with one of the following: 1 inferno combi-bolter; 1 inferno combi-flamer; 1 inferno combi-melta.|false|
000002501|3|•|This model can be equipped with 1 havoc launcher.|false|
000002505|1|•|The Primaris Sword Brother’s power sword can be replaced with 1 power axe.|false|
000002505|2|•|The Primaris Sword Brother’s heavy bolt pistol can be replaced with 1 pyre pistol.|false|
000002505|3|•|All of the Primaris Neophytes in the unit can have their bolt pistol and Astartes chainsword replaced with one of the following: 1 Astartes shotgun each; 1 bolt carbine each.|false|
000002505|4|•|Any number of Primaris Initiates can each have their auto bolt rifle replaced with 1 heavy bolt pistol and 1 Astartes chainsword.|false|
000002505|5|•|For every 10 models in this unit, up to 2 Primaris Initiates can each have their auto bolt rifle replaced with one of the following: 1 pyreblaster; 1 heavy bolt pistol and 1 power fist.|false|
000002506|1|•|Any number of Primaris Sword Brothers can each have their Astartes chainsword replaced with 1 power sword.|false|
000002506|2|•|If this unit contains 9 or fewer models:|false|
000002506|3|○|1 Primaris Sword Brother’s Astartes chainsword can be replaced with 1 thunder hammer.|false|
000002506|4|○|1 Primaris Sword Brother’s Astartes chainsword can be replaced with 2 lightning claws.|false|
000002506|5|○|1 Primaris Sword Brother’s Astartes chainsword can be replaced with 1 power axe.|false|
000002506|6|○|1 Primaris Sword Brother’s Astartes chainsword can be replaced with 1 power maul.|false|
000002506|7|○|1 Primaris Sword Brother’s heavy bolt pistol can be replaced with 1 plasma pistol.|false|
000002506|8|○|Up to 2 Primaris Sword Brother’s can each have their heavy bolt pistols replaced with 1 pyre pistol.|false|
000002506|9|•|If this unit contains 10 models:|false|
000002506|10|○|Up to 2 Primaris Sword Brothers can each have their Astartes chainsword replaced with 1 thunder hammer.|false|
000002506|11|○|Up to 2 Primaris Sword Brothers can each have their Astartes chainsword replaced with 2 lightning claws.|false|
000002506|12|○|Up to 2 Primaris Sword Brothers can each have their Astartes chainsword replaced with 1 power axe.|false|
000002506|13|○|Up to 2 Primaris Sword Brothers can each have their Astartes chainsword replaced with 1 power maul.|false|
000002506|14|○|Up to 2 Primaris Sword Brothers can each have their heavy bolt pistol replaced with 1 plasma pistol.|false|
000002506|15|○|Up to 4 Primaris Sword Brothers can each have their heavy bolt pistols replaced with 1 pyre pistol.|false|
000002507|1|•|The Novitiate Superior’s boltgun and bolt pistol can be replaced with one of the following: 1 bolt pistol and 1 power sword; 1 plasma pistol and 1 power sword.|false|
000002507|2|•|1 Sister Novitiate’s autogun can be replaced with 1 sacred banner.|false|
000002507|3|•|1 Sister Novitiate’s autogun can be replaced with 1 Simulacrum Imperialis.|false|
000002507|4|•|Up to 2 Sisters Novitiate can each have their autogun replaced with 1 Ministorum flamer.|false|
000002507|5|•|Any number of Sisters Novitiate can each have their autogun replaced with Novitiate melee weapons.|false|
000002509|1|•|For every 5 models in this unit, 1 model’s lasgun can be replaced with 1 Voidsman rotor cannon.|false|
000002509|2|•|This unit can have up to 1 Canid.|false|
000002510|1|•|This model can be equipped with up to two of the following (+1 <a href="/wh40k9ed/factions/orks/#Scrap">Scrap point</a>): 1 big shoota; 1 skorcha.|false|
000002510|2|•|This model can be equipped with up to 6 shootas (+1 <a href="/wh40k9ed/factions/orks/#Scrap">Scrap point</a>).|false|
000002511|1|•|This model can be equipped with one of the following (+1 <a href="/wh40k9ed/factions/orks/#Scrap">Scrap point</a>): 1 kill kannon; 1 lobba; 1 zzap gun.|false|
000002511|2|•|This model’s big shoota can be replaced with one of the following: 1 rokkit launcha; 1 skorcha.|false|
000002511|3|•|This model can be equipped with up to two of the following (+1 <a href="/wh40k9ed/factions/orks/#Scrap">Scrap point</a>): 1 big shoota; 1 rokkit launcha; 1 skorcha.|false|
000002512|1|•|This model’s deffkannon can be replaced with 1 supa-gatler.|false|
000002512|2|•|This model’s killkannon can be replaced with 1 of the following: 1 lobba; 1 twin big shoota; 1 zzap gun.|false|
000002512|3|•|This model can be equipped with up to two of the following (+1 <a href="/wh40k9ed/factions/orks/#Scrap">Scrap point</a>): 1 big shoota; 1 rokkit launcha; 1 skorcha.|false|
000002512|4|•|This model can be equipped with up to four zzap guns (+1 <a href="/wh40k9ed/factions/orks/#Scrap">Scrap point</a> each).|false|
000002512|5|○|For each zzap gun selected using this option, this model must be equipped with one of the following: 1 twin big shoota; 1 twin skorcha.|false|
000002513|1|•|Any Deathwatch Veteran, Watch Sergeant or Black Shield can have their Deathwatch boltgun and power sword replaced with one of the following: deathwatch shotgun; stalker-pattern boltgun; up to 2 items from the <i><span class="tooltip00485" data-tooltip-content="#tooltip_content00485"><span class="tt">Deathwatch</span> <span class="tt">Equipment</span></span></i> list.|false|
000002513|2|•|Up to 4 Deathwatch Veterans can each have their Deathwatch boltgun and power sword replaced with one of the following: 1 Deathwatch frag cannon; 1 infernus heavy bolter; 1 heavy bolter; 1 heavy flamer; 1 missile launcher.|false|
000002513|3|•|For every 5 Deathwatch Veterans, Black Shield or Watch Sergeant  in the unit, one model can have their boltgun and power sword replaced with 1 heavy thunder hammer.|false|
000002513|4|•|If a Watch Sergeant is not equipped with 1 storm shield, it can be equipped with 1 combat shield.|false|
