datasheet_id|line|button|description|is_index_wargear|
000002300|3|•|For every five models this unit contains, 1 Deathwing Terminator’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 plasma cannon; 1 storm bolter and 1 cyclone missile launcher.|false|
000002300|4|•|This unit can be equipped with 1 Watcher in the Dark.|false|
000002301|1|•|This unit can be equipped with 1 Watcher in the Dark.|false|
000002302|1|•|Any number of models can each have their storm bolter and power fist or power sword replaced with one of the following: 2 lightning claws; 1 thunder hammer and 1 storm shield.|false|
000002302|2|•|Any number of models can each have their power fist replaced with 1 chainfist.|false|
000002302|3|•|If this unit contains 5 models, 1 Deathwing Terminator’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 plasma cannon; 1 storm bolter and 1 cyclone missile launcher.|false|
000002302|4|•|This unit can be equipped with 1 Watcher in the Dark.|false|
000002303|1|•|This model’s Astartes grenade launcher can be replaced with 1 plasma talon.|false|
000002304|1|•|This model’s Astartes grenade launcher can be replaced with 1 plasma talon.|false|
000002305|1|•|This model’s plasma talon can be replaced with 1 Astartes grenade launcher|false|
000002306|1|•|Any Ravenwing Black Knight can be equipped with 1 corvus hammer.|false|
000002306|2|•|The Ravenwing Huntmaster can be equipped with one of the following: 1 corvus hammer; 1 power sword; 1 power maul.|false|
000002306|3|•|For every 3 models in the unit, 1 Ravenwing Black Knight can be equipped with 1 Astartes grenade launcher instead of 1 plasma talon.|false|
000002307|1|•|This model’s heavy bolter can be replaced with 1 assault cannon.|false|
000002308|1|•|This model’s heavy bolter can be replaced with 1 assault cannon.|false|
000002310|1|•|This model’s avenger mega bolter can be replaced with 1 twin lascannon.|false|
000002315|1|•|Any Deathwatch Veteran, Watch Sergeant or Black Shield can have their Deathwatch boltgun and power sword replaced with one of the following:|false|
000002315|2|-|Deathwatch shotgun|false|
000002315|3|-|Stalker-pattern boltgun|false|
000002315|4|-|Up to 2 items from the <i><span class="tooltip00592" data-tooltip-content="#tooltip_content00592"><span class="tt">Deathwatch</span> <span class="tt">Equipment</span></span></i> list|false|
000002315|5|•|Up to 4 Deathwatch Veterans can each have their Deathwatch boltgun and power sword replaced with one of the following: 1 Deathwatch frag cannon; 1 infernus heavy bolter; 1 heavy bolter; 1 heavy flamer; 1 missile launcher.|false|
000002315|6|•|For every 5 models in the unit, one model can have their boltgun and power sword replaced with 1 heavy thunder hammer.|false|
000002315|7|•|If a Watch Sergeant is not equipped with 1 storm shield, it can be equipped with 1 combat shield.|false|
000002317|1|•|Up to 3 Deathwatch Terminators can each have their storm bolter replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 plasma cannon; 1 storm bolter and 1 cyclone missile launcher|false|
000002317|2|•|Any number of models can each have their power fist replaced with one of the following: 1 chainfist; 1 power axe; 1 power maul; 1 power sword.|false|
000002317|3|•|Any number of models can each have their storm bolter and power fist or storm bolter and power sword replaced with one of the following: 2 lightning claws; 1 thunder hammer and 1 storm shield.|false|
000002317|4|•|The unit can be equipped with 1 Deathwatch teleport homer.|false|
000002318|1|•|The Veteran Biker Sergeant can be equipped with one of the following:|false|
000002318|2|-|Deathwatch shotgun|false|
000002318|3|-|Stalker-pattern boltgun|false|
000002318|4|-|Up to 2 items from the <i><span class="tooltip00592" data-tooltip-content="#tooltip_content00592"><span class="tt">Deathwatch</span> <span class="tt">Equipment</span></span></i> list|false|
000002318|5|•|Any Veteran Biker can be equipped with one of the following: 1 bolt pistol; 1 Astartes chainsword; 1 power axe; 1 power maul; 1 power sword.|false|
000002318|6|•|The Veteran Attack Bike can have its heavy bolter replaced with 1 multi-melta.|false|
000002319|1|•|This model can have their twin assault cannon replaced with 1 twin lascannon.|false|
000002319|2|•|This model can have their 2 blackstar rocket launchers replaced with 2 stormstrike missile launchers.|false|
000002319|3|•|This model can be equipped with 1 hurricane bolter.|false|
000002319|4|•|This model can be equipped with 1 infernum halo-launcher or 1 auspex array.|false|
000002325|1|•|This model’s assault cannon can be replaced with one of the following: 1 heavy plasma cannon; 1 helfrost cannon; 1 multi-melta; 1 twin lascannon.|false|
000002332|1|•|This model’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.|false|
000002332|2|•|This model’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list.|false|
000002333|1|•|This model’s Astartes chainsword can be replaced with one of the following: 1 plasma pistol; 1 item from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield.|false|
000002333|2|•|This model’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 plasma pistol; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002334|1|•|This model’s Astartes chainsword can be replaced with one of the following: 1 item from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield.|false|
000002334|2|•|This model’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 plasma pistol; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000002335|1|•|If this unit contains 14 or fewer <span class="kwb">BLOOD</span> <span class="kwb">CLAW</span> models, 1 Blood Claw’s Astartes chainsword can be replaced with 1 weapon from the <i><span class="tooltip00528" data-tooltip-content="#tooltip_content00528"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002335|2|•|If this unit contains 15 <span class="kwb">BLOOD</span> <span class="kwb">CLAW</span> models, up to 2 Blood Claw’s Astartes chainswords can each be replaced with 1 weapon from the <i><span class="tooltip00528" data-tooltip-content="#tooltip_content00528"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002335|3|•|1 Blood Claw’s bolt pistol can be replaced with 1 plasma pistol.|false|
000002335|4|•|The Blood Claw Pack Leader’s Astartes chainsword can be replaced with one of the following: 1 power axe; 1 power fist; 1 power sword.|false|
000002335|5|•|The Wolf Guard Pack Leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002335|6|•|The Wolf Guard Pack Leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002335|7|•|The Wolf Guard Terminator Pack Leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.|false|
000002335|8|•|A Wolf Guard Terminator Pack Leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list.|false|
000002336|1|•|Any number of Grey Hunters can each be equipped with 1 Astartes chainsword.|false|
000002336|2|•|1 Grey Hunter can be equipped with 1 wolf standard.|false|
000002336|3|•|For every 5 models this unit contains, 1 Grey Hunter can have its boltgun replaced with 1 weapon from the <i><span class="tooltip00528" data-tooltip-content="#tooltip_content00528"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000002336|4|•|1 Grey Hunter can have its bolt pistol replaced with 1 plasma pistol.|false|
000002336|5|•|The Grey Hunter Pack Leader can be equipped with one of the following: 1 Astartes chainsword; 1 power axe; 1 power fist; 1 power sword.|false|
000002336|6|•|The Wolf Guard Pack Leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002336|7|•|The Wolf Guard Pack Leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00526" data-tooltip-content="#tooltip_content00526"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum one per model).|false|
000002336|8|•|The Wolf Guard Terminator Pack Leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.|false|
000002336|9|•|The Wolf Guard Terminator Pack Leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class="tooltip00524" data-tooltip-content="#tooltip_content00524"><span class="tt">Combi-weapons</span></span></i> list.|false|
