faction_id|faction_name|type|roll|name|legend|description|
CSM|Chaos Space Marines|Black Legion Warlord Traits|2|INDOMITABLE|This warlord has done little but fight in the millennia since Horus’ defeat, and he grows more resilient with each battle.|All damage suffered by your <span class="kwb">WARLORD</span> is halved, rounding up.|
CSM|Chaos Space Marines|Black Legion Warlord Traits|1|VETERAN RAIDER (AURA)|A consummate raider both in the Eye of Terror and on Imperial worlds in realspace, this warlord knows when to strike and when to retreat.|While they are within 6" of your <span class="kwb">WARLORD</span>, friendly <span class="kwb">BLACK</span> <span class="kwb">LEGION</span> units can <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> even if they <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a> in the same turn.|
SM|Space Marines|Ultramarines Warlord Traits|1|ADEPT OF THE CODEX|Ultramarines warlords epitomise the teachings of the Codex Astartes.|Whilst this <span class="kwb">WARLORD</span> is on the battlefield, you can roll one D6 for each <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Point</a> you spend to use a Stratagem; on a 5+ that Command Point is refunded. You can only have 1 Command Point refunded per battle round by this Warlord Trait.|
SM|Space Marines|Ultramarines Warlord Traits|2|MASTER OF STRATEGY|This warlord executes deadly and decisive strategies on the battlefield.|Once per battle round, if this Warlord is on the battlefield, you can select one friendly <span class="kwb">ULTRAMARINES</span> unit within 6" of this <span class="kwb">WARLORD</span>. Until the end of that battle round, when a model in that unit makes an attack, the <a href="/wh40k9ed/factions/space-marines/#Combat-Doctrines">Tactical Doctrine</a> is considered to be active.|
SM|Space Marines|Ultramarines Warlord Traits|3|CALM UNDER FIRE (AURA)|This warlord directs his troops flawlessly, even deep in the maelstrom of battle.|While a friendly <span class="kwb">ULTRAMARINES</span> unit is within 6" of this <span class="kwb">WARLORD</span>, each time a model in that unit makes a ranged attack in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>, do not subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> due to the <a href="/wh40k9ed/factions/space-marines/#Ultramarines:-Codex-Discipline">Codex Discipline</a> Chapter Tactic.|
SM|Space Marines|Ultramarines Warlord Traits|4|PARAGON OF WAR|This warrior knows just where to strike to inflict a killing blow.|When resolving an attack made by this <span class="kwb">WARLORD</span>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any other damage.|
SM|Space Marines|Ultramarines Warlord Traits|5|NOBILITY MADE MANIFEST (AURA)|The patrician aspect and selfless heroism of this warlord combine to influence greatly the warriors who fight beneath his banner. They fight all the harder to follow his shining example in battle.|Friendly <span class="tooltip01713" data-tooltip-content="#tooltip_content01713" data-tooltip-anchor="#tooltip_content01713"><span class="kwb">ULTRAMARINES</span> <span class="kwb">INFANTRY</span></span> units and <span class="tooltip01714" data-tooltip-content="#tooltip_content01714" data-tooltip-anchor="#tooltip_content01714"><span class="kwb">ULTRAMARINES</span> <span class="kwb">BIKER</span></span> units can perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> as if they were <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTERS</span></a> whilst they are within 6" of this <span class="kwb">WARLORD</span>.|
SM|Space Marines|Ultramarines Warlord Traits|6|WARDEN OF MACRAGGE|The warlord has sworn mighty oaths to drive back the hordes that threaten Macragge.|This <span class="kwb">WARLORD</span> can perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> if there are any enemy units within 6" of them instead of 3", and when doing so can move up to 6" instead of 3".|
AS|Adepta Sororitas|Codex Supplement: Order of Our Martyred Lady|1|SAINTLY EXAMPLE|With her final breath is another heroine elevated to the ranks of sainthood, her death stirring her greatest companions to step up in her stead, and finish what she has started.|<ul><li>In addition to this Warlord Trait, this <span class="kwb">WARLORD</span> has one randomly generated Warlord Trait from the <a href="/wh40k9ed/factions/adepta-sororitas/#Warlord-Traits">Adepta Sororitas Warlord traits</a> table in <i>Codex: Adepta Sororitas</i>. Each Warlord Trait in your army must be unique, so re-roll duplicate results.</li><li>If this <span class="kwb">WARLORD</span> is destroyed, you can immediately select another <span class="tooltip01028" data-tooltip-content="#tooltip_content01028" data-tooltip-anchor="#tooltip_content01028"><span class="kwb">ORDER</span> <span class="kwb2">OF</span> <span class="kwb">OUR</span> <span class="kwb">MARTYRED</span> <span class="kwb">LADY</span> <span class="kwb">CHARACTER</span></span> model from your army that does not have a Warlord Trait. Then, select a Warlord Trait that no model in your army has (this must be a Warlord Trait that the model you just selected can have, and it cannot be Saintly Example). Until the end of the battle, that model gains that Warlord Trait and for all rules purposes now counts as your <span class="kwb">WARLORD</span>. If any mission objectives, <a href="/wh40k9ed/the-rules/matched-play/#Secondary-Objectives">secondary objective</a> or <a href="/wh40k9ed/the-rules/narrative-play/#Agendas">Agenda</a> rules are triggered when your <span class="kwb">WARLORD</span> is destroyed, those rules are not triggered until after the new <span class="kwb">WARLORD</span> is destroyed.</li></ul>|
AS|Adepta Sororitas|Codex Supplement: Order of Our Martyred Lady|2|SAINT KATHERINE’S LEGACY|The martyrdom of Saint Katherine, and the need for vengeance, has left an ever-lasting legacy amongst those that follow in her footsteps.|<ul><li>The Spirit of the Martyr <a href="/wh40k9ed/factions/adepta-sororitas/#Sacred-Rites">sacred rite</a> is active for this <span class="kwb">WARLORD</span> in addition to any others that are active for your army.</li><li>This <span class="kwb">WARLORD</span> has the following ability: ‘<span class="redfont">Saint Katherine's Legacy (Aura)</span><b>:</b> While a friendly <span class="kwb">ORDER</span> <span class="kwb2">OF</span> <span class="kwb">OUR</span> <span class="kwb">MARTYRED</span> <span class="kwb">LADY</span> unit is within 6" of this <span class="kwb">WARLORD</span>, if the Spirit of the Martyr sacred rite is active for your army, or for that unit, each time you roll a D6 when a model in that unit is destroyed, the attacking model suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on a 5+.’</li></ul>|
AS|Adepta Sororitas|Codex Supplement: Order of Our Martyred Lady|3|MARTYR’S STRENGTH|With every wound inflicted on their mortal form does a true martyr's strength grow, their suffering a prayer to the God-Emperor.|For each wound this <span class="kwb">WARLORD</span> has lost, add 1 to its Strength and Attacks characteristic (to a maximum of +2 each).|
ORK|Orks|Warlord Traits|2|BEASTGOB (AURA)|This boss’ mere presence riles up nearby squigs into a biting frenzy.|While a friendly <span class="tooltip01780" data-tooltip-content="#tooltip_content01780" data-tooltip-anchor="#tooltip_content01780"><span class="kwb2">&lt;<span class="kwb3">C</span>LAN&gt;</span> <span class="kwb">SQUIG</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, each time a model in that unit makes a melee attack with squighog jaws, smasha squig jaws or a squigosaur’s jaws, add 1 to that attack’s Damage characteristic.|
ORK|Orks|Warlord Traits|1|BIGKILLA BOSS|This boss has spent his lifetime hunting the largest prey.|<ul><li>Each time this <span class="kwb">WARLORD</span> fights, if it is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> units, then until that fight is resolved, add 2 to this <span class="kwb">WARLORD</span>’s Attacks characteristic.</li><li>Each time this <span class="kwb">WARLORD</span> makes a melee attack against a <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> unit, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.</li></ul>|
ORK|Orks|Warlord Traits|1|ROADKILLA|This warlord loves to drive as fast as possible at the biggest group of enemies he can and crash straight through them.|After this <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, you can select one enemy unit within 1" of it and roll one D6: on a 2+, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
ORK|Orks|Warlord Traits|2|GET UP IN THEIR FACES|This boss weaves through the foes’ lines, guns blazing point-blank.|This <span class="kwb">WARLORD</span> is eligible to shoot in a turn in which they <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.|
ORK|Orks|Warlord Traits|3|JUNKBOSS|This warlord’s ride is covered in extra gubbinz, making it remarkably hard to land a meaningful blow.|This <span class="kwb">WARLORD</span> has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
SM|Space Marines|Codex Supplement: Wolfspear|1|STRIKE FOR THE THROAT|This warlord embodies the Chapter’s battle tactics, striking hard and true where the enemy is weakest.|Each time this <span class="kwb">WARLORD</span> makes a melee attack:<br><ul><li>You can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.</li><li>Improve the Armour Penetration characteristic of that attack by 1.</li></ul>|
SM|Space Marines|Codex Supplement: Wolfspear|2|HUNT FROM AFAR|This warlord is a danger in the shadows, its designated prey never safe from its gunsight.|Each time this <span class="kwb">WARLORD</span> makes a ranged attack against a non-<span class="kwb">VEHICLE</span>, non-<span class="kwb">MONSTER</span> unit, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 2+ is successful and an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 2+ is successful.|
SM|Space Marines|Codex Supplement: Wolfspear|3|HOWLING BEAST|This warlord is terror made manifest, a beast that feasts on the fear of lesser souls.|While this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy models with a Leadership characteristic of 7 or less, add 2 to its Attacks characteristic.|
AM|Astra Militarum|Codex Supplement: Cadia|1|STEEL DISCIPLINE (AURA)|This warlord is the epitome of the famed Cadian discipline, and his example reinforces the military efficiency bred into the bones of all those under his gaze.|While a friendly <span class="kwb">CADIAN</span> unit is <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">performing an action</a> within 6" of this model, that unit can shoot without that action failing.|
AM|Astra Militarum|Codex Supplement: Cadia|2|GIFTED COMMANDER|Even amongst the lauded strategists and tacticians of Cadia this warlord is a renowned logistician, always knowing where best to position their forces.|After both players have deployed their armies, but before the first battle round begins, select either one <span class="tooltip00897" data-tooltip-content="#tooltip_content00897" data-tooltip-anchor="#tooltip_content00897"><span class="kwb">CADIAN</span> <span class="kwb">VEHICLE</span></span> unit (excluding <span class="tooltip01250" data-tooltip-content="#tooltip_content01250" data-tooltip-anchor="#tooltip_content01250"><span class="kwb">TITANIC</span></span> units) from your army that is in your deployment zone, or up to three non-<span class="kwb">VEHICLE</span> <span class="kwb">CADIAN</span> units from your army that are in your deployment zone, and redeploy them. If the mission uses the <a href="/wh40k9ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a> rules, any of those units can be placed into Strategic Reserves without having to spend any additional <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">CPs</a>, regardless of how many units are already in Strategic Reserves. If both players have abilities that redeploy units, <a href="/wh40k9ed/the-rules/core-rules/#Roll-offs">roll off</a>; the winner chooses who redeploys their units first.|
AM|Astra Militarum|Codex Supplement: Cadia|3|MIND LIKE A FORTRESS (AURA)|All Cadians receive a no-nonsense introduction to the perils of psyker-taint in their youth, but few are able to resist its malign touch like this warlord, and his example steels the minds and souls of his soldiers.|While a friendly <span class="kwb">CADIAN</span> unit is within 6" of this model, in the enemy’s <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, each time a model in that unit would lose a wound as the result of a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>, roll one D6: on a 5+, that wound is not lost.|
СA|Astra Cartographica|Warlord Traits|3|DUELLIST|Some Rogue Traders invest considerable time and effort into perfecting their duelling skills. Not only do these come in handy on dangerous missions, but they also impress fellow nobles at important functions.|Each time this <span class="kwb">WARLORD</span> makes a melee attack:<br><ul><li>You can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.</li><li>An unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any normal damage.</li></ul>|
СA|Astra Cartographica|Warlord Traits|2|PRIVATEER (AURA)|Many Rogue Traders become obsessed with securing rare archeotech and discovering relics. Some are willing to sacrifice almost anything to recover what they have become determined to acquire.|While a friendly <span class="tooltip01186" data-tooltip-content="#tooltip_content01186" data-tooltip-anchor="#tooltip_content01186"><span class="kwb">VOIDSMEN-AT-ARMS</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>:<br><ul><li>That unit has the <a href="/wh40k9ed/the-rules/core-rules/#Objective-Secured">Objective Secured</a> ability.</li><li>That unit can make ranged attacks without any <a href="/wh40k9ed/the-rules/core-rules/#Actions">action</a> it is performing failing.</li></ul>|
