id|type|name|legend|is_other_wargear|faction_id|description|
000004737||Harbinger of Despair||Нет|NEC|In your <a href="/wh40k9ed/the-rules/core-rules/#MORALE-PHASE">Morale phase</a>, you can select one enemy unit within 12" of this model and roll 3D6: if the result is greater than the enemy unit's Leadership characteristic, select one of the results below to take effect until the start of your next Morale phase. Each unit can only be selected for this ability once per phase.<br><ul><li>The selected unit cannot perform <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">actions</a> (if that unit is currently performing an action, it immediately fails).</li><li>The selected unit loses the <a href="/wh40k9ed/the-rules/core-rules/#Objective-Secured">Objective Secured</a> ability.</li><li>Halve <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for the selected unit.</li><li>The selected unit cannot fire <a href="/wh40k9ed/the-rules/core-rules/#Overwatch">Overwatch</a> or <a href="/wh40k9ed/the-rules/core-rules/#Defensible">Set to Defend</a>, and is not eligible to fight in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> until after all eligible units from your army have done so.</li></ul>|
000004738||Nightmare Shroud (Aura) ||Нет|NEC|While an enemy unit is within 6" of this model, subtract 1 from the Leadership characteristic of models in that unit and subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition tests</a> taken for that unit.|
000004739||Timesplinter Mantle||Нет|NEC|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000004740||Living Lightning||Нет|NEC|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, roll one D6 for each enemy unit within 6" of this model: on a 4+, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000004741||Their Number is Legion||Нет|NEC|Re-roll <a href="/wh40k9ed/factions/necrons/#Reanimation-Protocols">Reanimation Protocol rolls</a> of 1 made for this unit.|
000004742||Explodes||Нет|NEC|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000004743||Inescapable Death||Нет|NEC|Each time this model makes a ranged attack, you can ignore any or all <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and Ballistic Skill modifiers, and the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a> against that attack. In addition, each time this model fires <a href="/wh40k9ed/the-rules/core-rules/#Overwatch">Overwatch</a>, it scores hits on unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 2+, instead of 6.|
000004744||Multi-threat Eliminator||Нет|NEC|Each time an enemy model is destroyed by a ranged attack made by this model's enmitic disintegrator pistols, after this model makes the rest of its attacks, it can shoot with one of its enmitic disintegrator pistols one additional time. These attacks cannot generate additional attacks.|
000004745||Guardian Protocols (Aura)||Нет|NEC|While a friendly <span class="tooltip01090" data-tooltip-content="#tooltip_content01090" data-tooltip-anchor="#tooltip_content01090"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">INFANTRY</span> <span class="kwb">NOBLE</span></span> or <span class="tooltip01091" data-tooltip-content="#tooltip_content01091" data-tooltip-anchor="#tooltip_content01091"><span class="kwb">DYNASTIC</span> <span class="kwb">AGENT</span> <span class="kwb">INFANTRY</span> <span class="kwb">NOBLE</span></span> unit is within 3" of this unit, enemy units cannot target that unit with ranged weapons.|
000004746||Terrifying Foes (Aura)||Нет|NEC|While an enemy unit is within 3" of this unit, subtract 2 from the Leadership characteristic of models in that unit.|
000004747||Viral Construct||Нет|NEC|If your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a>, then for each <span class="tooltip01045" data-tooltip-content="#tooltip_content01045" data-tooltip-anchor="#tooltip_content01045"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> unit included in a Detachment, one <span class="tooltip01092" data-tooltip-content="#tooltip_content01092" data-tooltip-anchor="#tooltip_content01092"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CANOPTEK</span> <span class="kwb">PLASMACYTE</span></span> unit can be included in that Detachment without taking up a <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role">Battlefield Role</a> slot. You cannot include more <span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">CANOPTEK</span> <span class="kwb">PLASMACYTE</span> units in a Detachment than there are <span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span> units in that Detachment.|
000004748||Evasion Protocol||Нет|NEC|While this model is within 3" of a friendly <span class="tooltip01045" data-tooltip-content="#tooltip_content01045" data-tooltip-anchor="#tooltip_content01045"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> unit, enemy models cannot target this model with ranged weapons unless it is the closest eligible target. In addition, this unit cannot perform <a href="/wh40k9ed/the-rules/core-rules/#Actions">actions</a>.|
000004749||Recall Protocol||Нет|NEC|In the <a href="/wh40k9ed/the-rules/core-rules/#2.-Unit-Coherency-Checks">Unit Coherency Checks</a> step of the Morale phase, if this model is not within 6" of any friendly <span class="tooltip01045" data-tooltip-content="#tooltip_content01045" data-tooltip-anchor="#tooltip_content01045"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> units, this model is destroyed.|
000004750||Infused Madness||Нет|NEC|Once per turn, at the start of either your <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a> or the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, you can select one friendly <span class="tooltip01045" data-tooltip-content="#tooltip_content01045" data-tooltip-anchor="#tooltip_content01045"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span> <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> unit within 3" of this model. If you do, roll one D6: on a 1, one model in that unit is destroyed. Regardless of the result, until the end of the turn, add 1 to the Strength and Attacks characteristics of models in that unit. Each unit can only be selected for this ability once per turn.|
000004751||Misdirection||Нет|NEC|Each time an attack is made against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004752||Drain Life||Нет|NEC|Each time this model makes a melee attack that is allocated to an enemy model, that enemy model cannot use any rules to ignore the wounds it loses.|
000004753||Matter Absorption||Нет|NEC|At the end of each phase, roll one D6 for each enemy <span class="kwb">VEHICLE</span> model destroyed as a result of an attack made by this model or a C’tan Power used by this model that phase: for each 2+, this model regains 1 lost wound (to a maximum of 3 regained wounds per phase).|
000004754||Explodes||Нет|NEC|Each time a model in this unit is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000004755||Hyperphase Reap-blades||Нет|NEC|Each time a model in this unit makes an attack with a hyperphase reap-blade, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
000004756||Whipcoil Bodies||Нет|NEC|Each time a melee attack is made against this unit, subtract 1 from that attack's <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004757||Tunnelling Horrors||Нет|NEC|During deployment, you can set up this unit underground instead of setting it up on the battlefield. If you do, then during the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of one of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a>, you can set up this unit anywhere on the battlefield that is more than 9" away from any enemy models.|
000004758||Slinking Strike||Нет|NEC|This unit is eligible to shoot and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> with in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.|
000004759||Repulsor Platform||Нет|NEC|Models in this unit do not suffer the penalty to <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> incurred for firing <a href="/wh40k9ed/the-rules/core-rules/#HEAVY">Heavy weapons</a> in the same turn that their unit has moved.|
000004760||Sentinel Construct||Нет|NEC|Each time an enemy unit <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declares a charge</a> against a friendly <span class="tooltip01093" data-tooltip-content="#tooltip_content01093" data-tooltip-anchor="#tooltip_content01093"><span class="kwb2">&lt;<span class="kwb3">D</span>YNASTY&gt;</span></span> or <span class="tooltip01086" data-tooltip-content="#tooltip_content01086" data-tooltip-anchor="#tooltip_content01086"><span class="kwb">DYNASTIC</span> <span class="kwb">AGENT</span></span> unit within 6" of this model, unless this model is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy models, this model can fire <a href="/wh40k9ed/the-rules/core-rules/#Overwatch">Overwatch</a> at the charging unit as if it were also a target of that charge (this is in addition to any other units that are firing Overwatch). Each time this model fires Overwatch, it makes attacks with its doomsday blaster using the high power profile.|
000004761||Explodes||Нет|NEC|When this model is destroyed, roll one D6 before removing it from play. On a 5+ it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000004762||Supersonic||Нет|NEC|Each time this model makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal move</a>, <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a> or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Falls Back</a>, first pivot it on the spot up to 90° (this does not contribute to how far the model moves), then move the model straight forwards. It cannot pivot again after the initial pivot.|
000004763||Explodes||Нет|NEC|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000004764||Hard to Hit||Нет|NEC|Each time a ranged attack is made against this unit, subtract 1 from that attack's <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000004765||Airborne||Нет|NEC|You cannot <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> with this model, and it can only be chosen as a target of a charge if the unit making the charge can <a href="/wh40k9ed/the-rules/core-rules/#Flying"><span class="kwb">FLY</span></a>. You can only fight with this model if it is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units that can <span class="kwb">FLY</span>, and this model can only make melee attacks against units that can <span class="kwb">FLY</span>. Enemy units can only make melee attacks against this model if they can <span class="kwb">FLY</span>.|
000004766||Death Descending||Нет|NEC|During deployment, you can set up this model in the upper atmosphere instead of placing it on the battlefield. If you do, then during the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of one of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a>, you can set up this unit anywhere on the battlefield that is more than 9" away from any enemy models.|
000004767||Noctilith Beacons||Нет|NEC|In your opponent's <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, Szarekh can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power as if he were a <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"><span class="kwb">PSYKER</span></a>.|
